"PMID","Title","Authors","Journal","Year","Abstract","DOI","MeSH","Keywords","PublicationType"
"32947545","Sexual dimorphism in the contribution of neuroendocrine stress axes to oxaliplatin-induced painful peripheral neuropathy.","Staurengo-Ferrari L; Green PG; Araldi D; Ferrari LF; Miaskowski C; Levine JD","Pain","2021","Although clinical studies support the suggestion that stress is a risk factor for painful chemotherapy-induced peripheral neuropathy (CIPN), there is little scientific validation to support this link. Here, we evaluated the impact of stress on CIPN induced by oxaliplatin, and its underlying mechanisms, in male and female rats. A single dose of oxaliplatin produced mechanical hyperalgesia of similar magnitude in both sexes, still present at similar magnitude in both sexes, on day 28. Adrenalectomy mitigated oxaliplatin-induced hyperalgesia, in both sexes. To confirm the role of neuroendocrine stress axes in CIPN, intrathecal administration of antisense oligodeoxynucleotide targeting β₂-adrenergic receptor mRNA both prevented and reversed oxaliplatin-induced hyperalgesia, only in males. By contrast, glucocorticoid receptor antisense oligodeoxynucleotide prevented and reversed oxaliplatin-induced hyperalgesia in both sexes. Unpredictable sound stress enhanced CIPN, in both sexes. The administration of stress hormones, epinephrine, corticosterone, and their combination, at stress levels, mimicked the effects of sound stress on CIPN, in males. In females, only corticosterone mimicked the effect of sound stress. Also, a risk factor for CIPN, early-life stress, was evaluated by producing both stress-sensitive (produced by neonatal limited bedding) and stress-resilient (produced by neonatal handling) phenotypes in adults. Although neonatal limited bedding significantly enhanced CIPN only in female adults, neonatal handling significantly attenuated CIPN, in both sexes. Our study demonstrates a sexually dimorphic role of the 2 major neuroendocrine stress axes in oxaliplatin-induced neuropathic pain.","10.1097/j.pain.0000000000002073","Animals; Antineoplastic Agents; Female; Hyperalgesia; Male; Neuralgia; Oxaliplatin; Rats; Sex Characteristics","","Journal Article; Research Support, N.I.H., Extramural"
"32805230","Association of Peripheral Neuropathy with Erectile Dysfunction in US Men.","Hicks CW; Wang D; Windham BG; Selvin E","The American journal of medicine","2021","BACKGROUND: Peripheral neuropathy and erectile dysfunction are common conditions that have both been linked to cardiovascular disease and its risk factors, especially diabetes. The aim of this study was to assess the association of large-fiber peripheral neuropathy with erectile dysfunction in adult US males with and without diabetes. METHODS: We included all men aged ≥40 years from the 2001-2002 National Health and Nutrition Examination Survey (NHANES) with data on erectile dysfunction and peripheral neuropathy (n = 1213, including 206 men with diabetes). Erectile dysfunction was assessed by a single question during a self-paced, computer-assisted self-interview. Peripheral neuropathy was evaluated using standardized 10-g monofilament testing, which assesses lower extremity sensation. We used logistic regression to examine the association of peripheral neuropathy with erectile dysfunction overall and stratified by diabetes status, adjusting for demographic and cardiovascular risk factors. RESULTS: The prevalence of peripheral neuropathy was 26.1% (51.2% in men with diabetes and 22.5% in men without diabetes). There was a significant independent association of peripheral neuropathy with erectile dysfunction overall (odds ratio [OR] 1.71, 95% confidence interval [CI], 1.20-2.43) and among US adult men without diabetes (OR 1.68; 95% CI, 1.11-2.56). The association in adults with diabetes was not statistically significant (OR 1.29; 95% CI, 0.39-4.26), possibly owing to limited power in this subgroup. CONCLUSIONS: Our study suggests that decreased lower extremity sensation, even in the absence of diabetes, is common and a novel risk factor for erectile dysfunction.","10.1016/j.amjmed.2020.07.015","Adult; Erectile Dysfunction; Humans; Male; Nutrition Surveys; Odds Ratio; Peripheral Nervous System Diseases; Risk Factors; United States","Diabetes; Erectile dysfunction; Peripheral neuropathy","Journal Article; Research Support, N.I.H., Extramural"
"32759010","Re: Jacques Beco and Jack Mouchel. Perineural dextrose injections in the treatment of lower urinary tract symptoms and dyspareunia induced by obturator neuralgia: Is it the pudendal nerve effect?","Aoun F; Mjaess G; Absil F; Bollens R","Medical hypotheses","2020",NA,"10.1016/j.mehy.2020.110131","Dyspareunia; Female; Glucose; Humans; Lower Urinary Tract Symptoms; Neuralgia; Pudendal Nerve","Dyspareunia; Lower urinary tract symptoms; Obturator nerve; Pudendal nerve; Pudendal nerve entrapment syndrome","Letter; Comment"
"32683828","[Total mesorectal excision with preservation of Denonvilliers' fascia (iTME) based on membrane anatomy].","Wei HB; Fang JF","Zhonghua wei chang wai ke za zhi = Chinese journal of gastrointestinal surgery","2020","Total mesorectal excision (TME) has been advocated as the golden standard of mid-low rectal cancer surgery for nearly 30 years. However, the complication of postoperative urinary and sexual dysfunctions due to intraoperative nerve injury has yet to be improved. Based on the concept of membrane anatomy, we carried out a systematic study on the important membrane anatomical structure anterior to the rectum--Denonvilliers' fascia. From multiple aspects including anatomy, physiology, histochemistry and surgical practice, we verified the importance of Denonvilliers' fascia for TME surgery in prevention of intraoperative nerve injury and postoperative urogenital dysfunction. Moreover, based on anatomical study of the surgical marker line of Denonvilliers' fascia (Wei's line) and surgical plane, we proved that total mesorectal excision with preservation of Denonvilliers' fascia (iTME) was feasible and practical. Therefore, we conducted a large multicentric randomized controlled trial (RCT). The mid-term result demonstrated that compared with traditional TME surgery, iTME was more effective in reducing the incidence of postoperative urinary and sexual dysfunctions in male patients with mid-low rectal cancer, without sacrifice of short-term tumor radical outcome. We believe that the final RCT result of iTME, based on membrane anatomy, will provide solid evidence for the update of concepts of rectal cancer surgery. 全直肠系膜切除术（TME）成为中低位直肠癌手术的金标准已近30年，然而因TME术中神经损伤导致的术后排尿及性功能障碍至今仍未得到明显改善。基于膜解剖的理念，我们对直肠前方的重要膜解剖结构——邓氏筋膜进行了细致而系统的研究，从解剖、生理、组织、手术实践等多方面，验证了保留邓氏筋膜对TME术中神经保护及术后排尿和性功能障碍预防的重要作用；并通过邓氏筋膜术中标记线及手术入路的解剖研究，明确了保留邓氏筋膜全直肠系膜切除术（iTME）的可操作性。据此，我们开展了一项大型多中心随机对照研究，中期研究结果显示，与传统TME相比，iTME在不影响短期肿瘤根治效果的前提下，能更好地降低男性中低位直肠癌患者术后排尿及性功能障碍发生率。我们相信，基于膜解剖的iTME随机对照试验最终研究成果，将为直肠癌手术理念的更新提供夯实的循证医学证据。.","10.3760/cma.j.cn.441530-20200430-00251","Fascia; Humans; Male; Mesentery; Peripheral Nerve Injuries; Peritoneum; Proctectomy; Rectal Neoplasms; Rectum; Sexual Dysfunction, Physiological; Urologic Diseases","Denonvilliers' fascia, preservation; Membrane anatomy; Randomized controlled trial; Total mesorectal excision","Journal Article; Multicenter Study; Randomized Controlled Trial"
"32679461","Neuroprotective effect of Hongjing I granules on erectile dysfunction in a rat model of bilateral cavernous nerve injury.","Ma K; Zhao F; Ye MY; Zhou K; Huang WJ; Zhao JF; Ma YF; Shou QY; Lv BD","Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie","2020","Neurogenic erectile dysfunction (NED) is an inevitable postoperative disease of cavernous nerve injury which will lead to various pathophysiological changes in the corpus cavernosum and dorsal penile nerve caused by radical prostatectomy (RP). Although serval years of clinical application of HJIG I granules (HJIG), an innovative formulation, has demonstrated its reliable clinical efficacy against NED, the mechanism of HJIG remains unclear. This study aimed to assess the neuroprotective effect of HJIG, to repair damaged nerves in a rat model of bilateral cavernous nerve injury (BCNI) in vivo and their effects on neurites of major pelvic ganglia (MPG) regeneration and Schwann cells (SCs) proliferation in vitro. Rats were divided into five groups randomly: normal control (NC), BCNI-induced ED model (M), M + low-dose HJIG (HL), M + medium-dose HJIG (HM), and M + high-dose HJIG (HH). All groups were treated with normal saline or the relevant drug for 28 consecutive days after a standard NED animal model. Our data revealed that administration of HJIG improved NED that was detected by intracavernous pressure (ICP) in a dose-dependent manner. The haematoxylin-eosin (HE) and Immunofluorescence (IF) staining demonstrated that HJIG ameliorate the shape of penis and induced the protein synthesis of GAP43, NF200, S100, and nNOS. NF200 and S100 level were also detected by western blotting. Moreover, HJIG (0.78 mg/mL) markedly increased SCs viability and promoted neurites regeneration of MPG. These findings provide new insights into the NED therapy by HJIG.","10.1016/j.biopha.2020.110405","Animals; Cells, Cultured; Disease Models, Animal; Drugs, Chinese Herbal; Erectile Dysfunction; Male; Neurites; Neuroprotective Agents; Penis; Peripheral Nerve Injuries; Rats, Sprague-Dawley","Cavernous nerve injury; HJIG I granules; Neurogenic erectile dysfunction; Neuroprotective effect","Journal Article"
"32679255","Predictors of Mucosal and Muscle Pain in Vulvodynia: A Cross-Sectional Analysis From the National Vulvodynia Registry.","Lo L; Lamvu G; Alappattu M; Witzeman K; Markovic D; Rapkin A","The journal of pain","2021","Diagnostic criteria for provoked vestibulodynia (PVD) rely on mucosal pain in the vulvar vestibule, with less emphasis on pain from pelvic floor muscles. It is unknown how psychosocial variables associated with PVD are differentially associated with mucosal versus muscle pain. Analysis of data from the National Vulvodynia Registry (n = 202) revealed several factors associated with increased mucosal pain: pain duration (P = .043), the McGill sensory subscore (P = .0086) and the Gracely pain scale (P< .001). Increased mucosal pain was also associated with decreased arousal (P = .036). On the other hand, factors significantly associated with greater muscle pain included number of comorbid pain conditions (P = .001), decreased intercourse frequency post PVD onset (P = .02) and higher scores on the McGill sensory (P = .0001) and affective (P = .0002) subscores, the Gracely pain scale (P = .0012), and state anxiety (P < .001). Sexual function was also significantly impacted by high pelvic floor muscular pain, with lower scores for arousal (P = .046), orgasm (P = .0014) and satisfaction (P = .013), and higher pain (P = .01). Significant differences in the relationship between muscle and mucosal pain for pain duration (P = .005), McGill affective score (P = .001), orgasm (P = .049), change in intercourse frequency (P = .027), and state anxiety (P = .030) suggest the possibility of mucosal or muscle pain predominant PVD subtypes. PERSPECTIVE: Patients with higher pelvic floor muscle pain scores than mucosal pain scores may represent different subgroups or characteristics of patients with provoked vestibulodynia. This research highlights the importance of assessment of the pelvic floor muscles in addition to the cotton swab test of the vestibule.","10.1016/j.jpain.2020.07.001","Adult; Cross-Sectional Studies; Female; Humans; Middle Aged; Mucous Membrane; Myalgia; Pain Measurement; Pelvic Floor; Registries; United States; Vulvodynia; Young Adult","Provoked vestibulodynia; dyspareunia; pelvic floor muscle; vulvodynia","Journal Article; Research Support, Non-U.S. Gov't"
"32570164","Perineural dextrose injections in the treatment of lower urinary tract symptoms and dyspareunia induced by obturator neuralgia.","Beco J; Mouchel J","Medical hypotheses","2020","Obturator neuralgia is commonly diagnosed and treated in orthopedics. It produces groin pain, sensory alteration in the medial thigh (dysesthesia, sensory loss, or pain), adductor muscle weakness and pain/restriction of hip movements. Basically, the clinical diagnosis of obturator neuralgia is made by producing pain during internal rotation of the hip against resistance (""obturator sign"") or by extension and lateral leg movements. We postulate obturator neuralgia can induce lower urinary tract symptoms and dyspareunia and be diagnosed by using three clinical signs characterizing neuralgia everywhere on the body: painful nerve trunk (at the entrance of the obturator canal; by vaginal or rectal examination), abnormal sensibility and painful skin rolling test in its cutaneous innervation territory (inferomedial skin of the thigh). To support our assumptions, three female patients with longstanding lower urinary tract symptoms and/or dyspareunia and a clinical examination suggestive of obturator neuralgia (three clinical signs positive) were treated by perineural injections of dextrose 5% in sterile water (D5W). The three patients were clinically improved or cured after the treatment with two of them being cured after a single injection. While waiting for confirmation of these findings by randomized controlled trials, we suggest that obturator neuralgia should be sought in every patient with lower urinary tract symptoms and/or dyspareunia and that obturator perineural D5W injections be tried to relieve these patients.","10.1016/j.mehy.2020.109991","Dyspareunia; Female; Glucose; Humans; Leg; Lower Urinary Tract Symptoms; Neuralgia","Dextrose injections; Dyspareunia; Obturator neuralgia; Painful bladder; Painful nerve trunk; Pelvic floor muscular trigger points; Perineology; Pudendal neuralgia; Skin rolling test; Urge incontinence","Journal Article"
"32563663","Pelvic floor muscle tenderness on digital palpation among women: convergent validity with central sensitization.","Vandyken B; Keizer A; Vandyken C; Macedo LG; Kuspinar A; Dufour S","Brazilian journal of physical therapy","2021","BACKGROUND: Tenderness on palpation of the pelvic floor muscles (PFMs) is a clinical assessment tool used alongside other tests to identify PFM involvement in pelvic complaints including pelvic pain. Although reliability of PFM tenderness has been determined, validity has yet to be established. OBJECTIVES: To assess convergent validity of PFM tenderness on digital palpation with the presence of central pain mechanism, as determined by a score of greater than 40 on the Central Sensitization Inventory (CSI). A secondary objective was to assess the agreement between PFM tenderness and self-reported symptoms of PFM sensitivity. METHODS: Participants completed a battery of self-report questions, the CSI, and various physical assessments (blinded assessors). Convergent validity was assessed between tenderness on palpation and the CSI. Kappa statistics were used to determine agreement between tenderness on palpation and self-reported perineal pain, urinary urgency, dyspareunia, and dysmenorrhea. RESULTS: Ninety-nine female participants with hip or back pain and at least one self-reported symptom of pelvic floor dysfunction were included in the study (mean age 40.56±12.72 years). Convergent validity was found between PFM tenderness on palpation and scores greater than 40 on the CSI (X12=4.2,p=0.04). There was poor agreement between tenderness on palpation with dyspareunia (agreement 62.83%, Kappa=0.27), dysmenorrhea (agreement 55.75%, Kappa=0.14), or perineal pain (agreement 53.04%, Kappa=0.10). CONCLUSIONS: PFM tenderness on digital palpation confirmed convergent validity with CSI scores, suggesting central pain mechanisms. Clinicians may need to consider the role of central pain mechanisms in their clinical decision making when treating PFM dysfunction.","10.1016/j.bjpt.2020.05.013","Central Nervous System Sensitization; Female; Humans; Middle Aged; Muscle Strength; Myalgia; Palpation; Pelvic Floor; Pelvic Pain; Self Report","Lumbopelvic pain; Orthopedics; Pelvic floor rehabilitation; Tenderness on digital palpation; Validation study; Women","Journal Article"
"32461069","Description and classification of postpartum chronic pain: A multicentric prospective study.","Cardaillac C; Delga B; Thubert T; Labat JJ; Levesque A; Winer N; Riant T; Ploteau S","Journal of gynecology obstetrics and human reproduction","2020","INTRODUCTION: To classify persistent perineal and pelvic postpartum pain using the classification usually employed in chronic pelvic pain. MATERIAL AND METHOD: Prospective observational study including all women who have consulted an algologist or gynecologist at one of the six French centers for a chronic pain (superior or equal to 3 months) spontaneous linked by the mother with her childbirth were included. During semi-directed interviews, a questionnaire regarding sociodemographic factors and detailed questions about pain were collected. Then, pelvic and perineal pain were classified into 7 pain syndromes: pelvic sensitization (Convergences PP criteria), complex regional pain syndrome (Budapest criteria), pudendal or cluneal neuralgia (Nantes criteria), neuroma, thoraco-lumbar junction syndrome, myofascial pain (muscle trigger zone), fibromyalgia (American College of Rheumatology criteria). The principal objective of this study is to assess the prevalence of each painful disorder. The secondary aims were the description of socio-demographic factors and clinical characteristics of this population, identify the related symptoms and the impact on daily function associated with the chronic pelvic or perineal postpartum pain. RESULTS: 40 women with chronic pelvic or perineal pain spontaneously linked with childbirth were included. 78 % experienced pain for more than 12 months. A large majority had a vaginal birth (95 %) with perineal suture (90 %) and severe acute pain within the first week postpartum (62 %). Postpartum pain impacted participant's sexual activity (80 %), micturition (28 %) and defecation (38 %). In the sample, 17 cases of neuroma, 6 patients with pudendal or cluneal neuralgia, 13 patients with pelvic sensitization and 2 cases of fibromyalgia were identified. Complex regional pain syndrome was diagnosed in 8 patients, and myofascial pain in 11 women, and only 1 patient had thoraco-lumbar junction syndrome. Neuropathic pain was found in 31 participants (77.5 %) according to DN4 criteria. DISCUSSION: The classification scheme proposed in this study may be a very useful tool to investigate postpartum pelvic and perineal pain and to propose a treatment.","10.1016/j.jogoh.2020.101769","Adult; Chronic Pain; Facial Pain; Female; France; Humans; Neuralgia; Neuroma; Pain Measurement; Pelvic Pain; Perineum; Pregnancy; Prospective Studies; Puerperal Disorders; Syndrome","Chronic pelvic pain; Myofascial pain; Pelvic sensitization; Postpartum pain; Pudendal neuralgia","Journal Article; Multicenter Study; Observational Study"
"32454200","Primary Lumbar Paraganglioma: Clinical, Radiologic, Surgical, and Histopathologic Characteristics from a Case Series of 13 Patients.","Fiorini F; Lavrador JP; Vergani F; Bhangoo R; Gullan R; Reisz Z; Al-Sarraj S; Ashkan K","World neurosurgery","2020","BACKGROUND: Paragangliomas are uncommon neuroendocrine tumors, rarely occurring in the lumbar spine. Primary lumbar paragangliomas are prominently vascularized, can present variably, and pose both diagnostic and surgical challenges. We report on a large case series with long-term follow-up and intraoperative footage to characterize the natural history, diagnostic approach, and operative approach to this rare surgical disease. METHODS: This is a single-center, retrospective cohort study including all patients with histologically confirmed primary lumbar paraganglioma treated at our tertiary neurosurgical center between 1997 and 2018. Clinical, radiologic, surgical, and histologic data were collected from medical records. RESULTS: There were 13 cases of primary lumbar paraganglioma (8 men [61.5%], 5 women [38.5%]; mean age, 51.3 years; range, 33.2-68.9 years). Symptom duration correlated with tumor size (Spearman r = 0.735, P = 0.01). The main presenting symptoms were lower back pain and radiculopathy, often long-standing with recent deterioration. Seven patients (53.8%) were admitted as emergency cases, including 3 with cauda equina syndrome. Preoperative differential diagnoses included nerve sheath tumor, ependymoma, meningioma, and disk herniation. The mean Ki-67 mitotic index was 5.7% (range, 1%-10%). Surgical resection improved pain in 8 of 13 patients (61.5%) and weakness improved in 5 of 5 patients (100%). CONCLUSIONS: Primary lumbar paragangliomas are rare neoplasms of the cauda equina that typically progress slowly but may also present acutely. They are often related to the filum terminale, which should be resected prior to other attachments intraoperatively to prevent displacement of the tumor out of view. Total resection can be curative, and long-term follow-up in this series found no recurrence.","10.1016/j.wneu.2020.05.144","Adult; Aged; Cauda Equina; Cauda Equina Syndrome; Cohort Studies; Erectile Dysfunction; Fecal Incontinence; Female; Humans; Low Back Pain; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Paraganglioma, Extra-Adrenal; Paraparesis; Paresthesia; Radiculopathy; Retrospective Studies; Spinal Cord Neoplasms; Treatment Outcome; Tumor Burden; Urinary Incontinence","Cauda equina; Filum terminale; Lumbar spine; Paraganglioma; Surgery","Journal Article"
"32441263","[Tarlov cyst and faecal incontinence: A case report and literature review].","Fernández-Cuadros ME; Martín-Martín LM; Albaladejo-Florín MJ; Álava-Rabasa S; Pérez-Moro OS","Rehabilitacion","2020","Tarlov, or perineural cysts, are lesions of the nerve root usually located at the sacral level of the spine. Their cause is unclear. These cysts are generally identified as an incidental finding and are usually asymptomatic. Symptomatic cysts are infrequent, with symptoms usually consisting of pain, radiculopathy and, less frequently, bladder, bowel and sexual dysfunction. We report the case of a 70-year-old woman with Tarlov cyst, provoking faecal incontinence, and review the aetiology, pathophysiology and management of this particular case.","10.1016/j.rh.2019.07.005","Aged; Anal Canal; Electromyography; Fecal Incontinence; Female; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Manometry; Nerve Compression Syndromes; Pudendal Nerve; Spinal Stenosis; Tarlov Cysts","Faecal incontinence; Faecal soiling; Incontinencia fecal; Perineural cyst; Quiste de Tarlov; Quiste perineural; Soiling fecal; Tarlov cyst","Case Reports; Journal Article; Review"
"32436100","An update on MSA: premotor and non-motor features open a window of opportunities for early diagnosis and intervention.","Chelban V; Catereniuc D; Aftene D; Gasnas A; Vichayanrat E; Iodice V; Groppa S; Houlden H","Journal of neurology","2020","In this review, we describe the wide clinical spectrum of features that can be seen in multiple system atrophy (MSA) with a focus on the premotor phase and the non-motor symptoms providing an up-to-date overview of the current understanding in this fast-growing field. First, we highlight the non-motor features at disease onset when MSA can be indistinguishable from pure autonomic failure or other chronic neurodegenerative conditions. We describe the progression of clinical features to aid the diagnosis of MSA early in the disease course. We go on to describe the levels of diagnostic certainty and we discuss MSA subtypes that do not fit into the current diagnostic criteria, highlighting the complexity of the disease as well as the need for revised diagnostic tools. Second, we describe the pathology, clinical description, and investigations of cardiovascular autonomic failure, urogenital and sexual dysfunction, orthostatic hypotension, and respiratory and REM-sleep behavior disorders, which may precede the motor presentation by months or years. Their presence at presentation, even in the absence of ataxia and parkinsonism, should be regarded as highly suggestive of the premotor phase of MSA. Finally, we discuss how the recognition of the broader spectrum of clinical features of MSA and especially the non-motor features at disease onset represent a window of opportunity for disease-modifying interventions.","10.1007/s00415-020-09881-6","Cerebellar Ataxia; Early Diagnosis; Humans; Multiple System Atrophy; Parkinsonian Disorders; Pure Autonomic Failure","MSA; Multiple system atrophy; Non-motor features; Premotor phase","Journal Article; Review"
"32394901","N-acetylcysteine maintains penile length and erectile function in bilateral cavernous nerve crush rat model by reducing penile fibrosis.","Ma M; Wu CJ; Zhang P; Li T; Wei SZ; Yu BT; Qin F; Yuan JH","Asian journal of andrology","2021","Penile length shortening and erectile dysfunction are common complications after radical prostatectomy. Various methods have been used to maintain erectile function, but less attention has been paid to preserving penis length. N-acetylcysteine (NAC) has the effect of antioxidation and antifibrotic, which may be beneficial to improve those postoperative complications. This study investigated the effect of NAC on maintaining the penile length and the erectile function after bilateral cavernous nerve crush (BCNC) and its underlying mechanism. Twenty-four male rats were randomly divided into three groups: control group, BCNC group, and BCNC + NAC group. NAC or equal volume of saline was daily administrated by intragastric gavage for 4 weeks. The initial and end penile lengths were measured. Intracavernosal pressure/mean arterial pressure (ICP/MAP) ratio was calculated to assess erectile function. Hematoxylin-eosin staining, Masson's trichrome staining, immunohistochemistry, and Western blot were performed to explore cellular and molecular changes of the penis. Compared to the BCNC group, the penile length, ICP/MAP ratio and smooth muscle/collagen ratio in the BCNC + NAC group were improved significantly (all P < 0.05), and the expressions of endothelial nitric oxide synthase, α-smooth muscle actin, glutathione, and glutathione peroxidase 1 were significantly increased after NAC treated (all P < 0.05), along with the decreased expressions of hypoxia-inducible factor-1α, transforming growth factor-β1, collagen I, collagen III, collagen IV, malonaldehyde, and lysine oxidase (all P < 0.05). This study demonstrated that NAC could maintain penile length and partly improve erectile function. Possible mechanism is directly and/or indirectly related to antihypoxic and antifibrosis.","10.4103/aja.aja_17_20","Acetylcysteine; Actins; Animals; Collagen; Crush Injuries; Disease Models, Animal; Erectile Dysfunction; Fibrosis; Free Radical Scavengers; Glutathione; Glutathione Peroxidase; Hypoxia-Inducible Factor 1, alpha Subunit; Male; Malondialdehyde; Nitric Oxide Synthase Type III; Organ Size; Penile Erection; Penis; Peripheral Nerve Injuries; Postoperative Complications; Prostatectomy; Prostatic Neoplasms; Protein-Lysine 6-Oxidase; Rats; Transforming Growth Factor beta1; Glutathione Peroxidase GPX1","N-acetylcysteine; erectile dysfunction; penile fibrosis; penile length","Journal Article; Research Support, Non-U.S. Gov't"
"32366984","Laparoscopic treatment of pudendal nerve and artery entrapment improves erectile dysfunction in healthy young males.","Aoun F; Mjaess G; Daher K; Sakr G; Chemaly AK; Salameh M; Albisinni S; Absil F; Roumeguere T; Bollens R","International journal of impotence research","2021","Erectile dysfunction (ED) is increasingly becoming more common in young healthy males and is attributed mainly to psychogenic causes in these patients. Recent studies have reported that ED could be secondary to pudendal nerve or artery entrapment. This perspective assessed the efficacy of laparoscopic pudendal nerve and artery decompression in young patients suffering from refractory ED, associated to a pudendal nerve entrapment syndrome. After excluding patients with psychological ED and venous leakage, five young male patients with a history of both ED and pudendal nerve entrapment syndrome diagnosed based on the Nantes criteria were recruited. Pudendal nerve and artery release was performed using a laparoscopic transperitoneal approach. International Index for Erectile Function (IIEF-5) and erectile hardness score (EHS) improved significantly in all patients, 3 months after surgery. Pudendal nerve and artery entrapment could be therefore a reversible cause of ED in young healthy males, and its treatment by laparoscopic pudendal nerve and artery decompression seems to be safe and effective.","10.1038/s41443-020-0287-8","Arteries; Erectile Dysfunction; Humans; Laparoscopy; Male; Pudendal Nerve; Pudendal Neuralgia","","Journal Article; Review"
"32233226","[Treatment of erectile dysfunction caused by cavernous nerve injury: An update].","Gu YB; Song LJ","Zhonghua nan ke xue = National journal of andrology","2019","With the development of prostate surgery and increasing number of patients with pelvic fracture urethral injury, ED caused by cavernous nerve injury (CNI) has attracted more and more medical attention. CNI induces the apoptosis of penile smooth muscle cells and endothelial cells, decreases the density of NOS-positive nerves, and results in the fibrosis of the cavernous smooth muscle. The strategies of nerve regeneration after CNI has been one of the hotspots in the studies of ED. This review focuses on the current treatment strategies to promote the cavernous nerve regeneration and status quo of basic and clinical researches on the treatment of CNI-induced ED. The treatment strategies discussed in this review involve neurotrophic factors, RhoA/ROCK inhibitors, immunophilic ligands, erythropoietin, stem cell therapy, gene therapy, platelet-rich plasma, and low-intensity extracorporeal shock wave therapy, which are all new and suitable for clinical transformation.",NA,"Apoptosis; Endothelial Cells; Erectile Dysfunction; Humans; Male; Myocytes, Smooth Muscle; Penile Erection; Penis; Peripheral Nerve Injuries","erectile dysfunction; cavernous nerve injury","Journal Article; Review"
"31981339","Sexual dysfunction in men after high energy pelvic fractures: Narrative review of targeted literature.","Hasan O; Atif M; Baloch N; Jalbani I; Umer M","JPMA. The Journal of the Pakistan Medical Association","2020","Pelvic fractures represents high energy trauma with associated other organ injuries including intra-abdominal injuries, haemorrhage and extremity injuries. Anatomical location of genitourinary structures makes them vulnerable to injury with pelvic fracture. Incidence of sexual dysfunction varies in literature with 5% incidence of dysfunction in patients without urethral injury and 42% with urethral injuries. Hence in pelvic fracture, erectile dysfunction may be due to neurogenic, vascular, corporal and psychogenic injury. In this narrative review of targeted English literature from all level of evidences, which is written and supervised by experienced specialized orthopaedic, trauma and urology surgeons who were among the pioneers of conducting pelvis fracture management workshops in the country, we aim to describe the mechanism that can lead to erectile dysfunction after pelvic fracture, assessment principles, decision-making and preoperative planning and indications of operative managements.",NA,"Alprostadil; Erectile Dysfunction; Fractures, Bone; Humans; Male; Pelvic Bones; Penis; Peripheral Nerve Injuries; Phosphodiesterase 5 Inhibitors; Sexual Dysfunction, Physiological; Sexual Dysfunctions, Psychological; Urethra; Vascular System Injuries; Vasodilator Agents","Pelvis, Trauma, Sexual, Dysfunction, Review.","Journal Article; Review"
"31981216","An evaluation of the anti-hyperalgesic effects of cannabidiolic acid-methyl ester in a preclinical model of peripheral neuropathic pain.","Zhu YF; Linher-Melville K; Niazmand MJ; Sharma M; Shahid A; Zhu KL; Parzei N; Sidhu J; Haj C; Mechoulam R; Singh G","British journal of pharmacology","2020","BACKGROUND AND PURPOSE: Chronic neuropathic pain (NEP) is associated with growing therapeutic cannabis use. To promote quality of life without psychotropic effects, cannabinoids other than Δ9-tetrahydrocannabidiol, including cannabidiol and its precursor cannabidiolic acid (CBDA), are being evaluated. Due to its instability, CBDA has been understudied, particularly as an anti-nociceptive agent. Adding a methyl ester group (CBDA-ME) significantly enhances its stability, facilitating analyses of its analgesic effects in vivo. This study examines early treatment efficacy of CBDA-ME in a rat model of peripherally induced NEP and evaluates sex as a biological variable. EXPERIMENTAL APPROACH: After 14 consecutive days of intraperitoneal CBDA-ME administration at 0.01, 0.1 and 1 μg·kg-1 , commencing 1 day after surgically implanting a sciatic nerve-constricting cuff to induce NEP, the anti-nociceptive efficacy of this cannabinoid was assessed in male and female Sprague-Dawley rats relative to vehicle-treated counterparts. In females, 2 and 4 μg·kg-1 daily doses of CBDA-ME were also evaluated. Behavioural tests were performed for hind paw mechanical and thermal withdrawal thresholds once a week for 8 weeks. At endpoint, in vivo electrophysiological recordings were obtained to characterize soma threshold changes in primary sensory neurons. KEY RESULTS: In males, CBDA-ME elicited a significant concentration-dependent chronic anti-hyperalgesic effect, also influencing both nociceptive and non-nociceptive mechanoreceptors, which were not observed in females at any of the concentrations tested. CONCLUSION AND IMPLICATIONS: Initiating treatment of a peripheral nerve injury with CBDA-ME at an early stage post-surgery provides anti-nociception in males, warranting further investigation into potential sexual dimorphisms underlying this response.","10.1111/bph.14997","Animals; Cannabinoids; Dronabinol; Esters; Female; Male; Neuralgia; Quality of Life; Rats; Rats, Sprague-Dawley","","Journal Article; Research Support, Non-U.S. Gov't"
